"time","P_elec","P_in","Q","Q_0","Q_max","SOC","V","V_max","V_min","der(Q)","i_in","i_out"
17.9,80,71.63019434246547,37.49837097613319,37.5,75,49.99782796817758,23.999913118727104,26,22,-9.687310135167375e-5,2.9846022353544486,3.333345400220474
18,80,70.71067811865476,37.49836094971612,37.5,75,49.9978145996215,23.99991258398486,26,22,-1.0751569116066055e-4,2.9462889863123913,3.3333454744907693
18.1,80,69.77904598416802,37.49834981809101,37.5,75,49.99779975745467,23.999911990298187,26,22,-1.1829851269597865e-4,2.9074709112423314,3.3333455569478545
18.2,80,68.83545756937542,37.49833756311576,37.5,75,49.99778341748768,23.99991133669951,26,22,-1.2921971847213888e-4,2.868154661226417,3.3333456477261167
18.3,80,67.88007455329421,37.498324166648274,37.5,75,49.99776555553103,23.99991062222124,26,22,-1.4027743729600126e-4,2.8283469726943413,3.333345746959946
18.4,80,66.91306063588584,37.498310083890026,37.5,75,49.99774677852004,23.9999098711408,26,22,-1.5146977442808868e-4,2.7880546633363346,3.333345851277454
18.5,80,65.9345815100069,37.4982950065364,37.5,75,49.99772667538187,23.999909067015274,26,22,-1.627948122951222e-4,2.7472846386999574,3.3333459629623974
18.6,80,64.94480483301838,37.4982788067161,37.5,75,49.99770507562147,23.99990820302486,26,22,-1.742506105489108e-4,2.7060438849859008,3.3333460829619797
18.7,80,63.943900198058515,37.49826146914904,37.5,75,49.99768195886539,23.999907278354616,26,22,-1.8583520640448462e-4,2.664339468333245,3.3333462113893897
18.8,80,62.93203910498377,37.498242978555176,37.5,75,49.99765730474024,23.99990629218961,26,22,-1.975466150115151e-4,2.6221785343163613,3.3333463483578156
18.9,80,61.90939493098342,37.49822331965443,37.5,75,49.99763109287257,23.999905243714903,26,22,-2.0938282979441434e-4,2.579568306720555,3.3333464939804465
19,80,60.87614290087209,37.498202477166735,37.5,75,49.99760330288898,23.99990413211556,26,22,-2.213418227961592e-4,2.5365160863042973,3.3333466483704703
19.1,80,59.832460057065916,37.498180435812024,37.5,75,49.99757391441603,23.99990295657664,26,22,-2.3342154502577558e-4,2.4930292495482846,3.3333468116410767
19.2,80,58.77852522924736,37.49815718031024,37.5,75,49.997542907080316,23.999901716283212,26,22,-2.456199268094237e-4,2.44911524739153,3.333346983905455
19.3,80,57.71451900372336,37.498132695381294,37.5,75,49.99751026050839,23.999900410420334,26,22,-2.579348781450299e-4,2.404781603954687,3.3333471652767948
19.4,80,56.64062369248332,37.498106965745144,37.5,75,49.99747595432686,23.999899038173073,26,22,-2.7036428906039226e-4,2.3600359152508723,3.3333473558682845
19.5,80,55.55702330196025,37.49807997612171,37.5,75,49.997439968162276,23.99989759872649,26,22,-2.829060299747183e-4,2.314885847884129,3.333347555793115
19.6,80,54.46390350150273,37.498051711230936,37.5,75,49.99740228164124,23.99989609126565,26,22,-2.955579520635079e-4,2.2693391377358476,3.333347765164476
19.7,80,53.36145159156117,37.49802215579274,37.5,75,49.99736287439032,23.99989451497561,26,22,-3.0831788762674143e-4,2.223403588639289,3.333347984095558
19.8,80,52.24985647159489,37.49799129452707,37.5,75,49.99732172603609,23.999892869041442,26,22,-3.211836504602958e-4,2.1770870710424863,3.3333482126995513
19.9,80,51.12930860770525,37.49795911215384,37.5,75,49.997278816205124,23.999891152648203,26,22,-3.341530362305309e-4,2.130397520659735,3.3333484510896465
20,80,50,37.49792559339301,37.5,75,49.99723412452402,23.999889364980962,26,22,-3.472238228519822e-4,2.083342937111898,3.3333486993790338
20.1,80,48.86212414969548,37.49789072296449,37.5,75,49.99718763061932,23.999887505224773,26,22,-3.603937708680903e-4,2.035931382555781,3.333348957680906
20.2,80,47.71587602596086,37.49785448558824,37.5,75,49.99713931411765,23.999885572564708,26,22,-3.736606238349054e-4,1.988170980302794,3.3333492261084534
20.3,80,46.561452032511156,37.497816865984156,37.5,75,49.99708915464554,23.999883566185822,26,22,-3.8702210870770695e-4,1.9400699134271229,3.333349504774868
20.4,80,45.39904997395473,37.4977778488722,37.5,75,49.9970371318296,23.999881485273185,26,22,-4.004759362304574e-4,1.8916364233636949,3.3333497937933414
20.5,80,44.22886902190017,37.49773741897229,37.5,75,49.99698322529639,23.999879329011854,26,22,-4.1401980132803903e-4,1.8428788084961258,3.3333500932770663
20.6,80,43.051109680829505,37.49769556100438,37.5,75,49.996927414672506,23.9998770965869,26,22,-4.2765138350119486e-4,1.7938054227349332,3.3333504033392347
20.7,80,41.86597375374284,37.49765225968839,37.5,75,49.99686967958451,23.99987478718338,26,22,-4.4136834722411207e-4,1.7444246740862361,3.3333507240930396
20.8,80,40.67366430758004,37.49760749974424,37.5,75,49.996809999658986,23.99987239998636,26,22,-4.55168342344584e-4,1.6947450232111716,3.333351055651674
20.9,80,39.47438563842678,37.49756126589188,37.5,75,49.99674835452251,23.9998699341809,26,22,-4.690490044866655e-4,1.6447749819763353,3.333351398128331
21,80,38.26834323650899,37.49751442526916,37.5,75,49.99668590035888,23.999867436014355,26,22,-4.830079545086271e-4,1.594523108868646,3.3333517450997037
21.1,80,37.05574375098363,37.497466385902854,37.5,75,49.99662184787047,23.99986487391482,26,22,-4.970428013591304e-4,1.5439980160579612,3.3333521009508305
21.2,80,35.83679495453006,37.49741695374232,37.5,75,49.99655593832309,23.999862237532923,26,22,-5.111511406048817e-4,1.4932083609415718,3.333352467119146
21.3,80,34.61170570774933,37.49736611807445,37.5,75,49.99648815743261,23.999859526297303,26,22,-5.253305550313912e-4,1.4421628455710058,3.3333528436840143
21.4,80,33.38068592337716,37.497313868186154,37.5,75,49.99641849091488,23.999856739636595,26,22,-5.395786152482113e-4,1.3908702158312387,3.3333532307247995
21.5,80,32.14394653031618,37.49726019336431,37.5,75,49.99634692448575,23.99985387697943,26,22,-5.538928801051665e-4,1.339339259942267,3.3333536283208667
21.6,80,30.901699437494752,37.497205082895825,37.5,75,49.9962734438611,23.999850937754445,26,22,-5.682708971105889e-4,1.2875788069534602,3.33335403655158
21.7,80,29.654157497557144,37.497148526067605,37.5,75,49.99619803475681,23.999847921390273,26,22,-5.82710202851504e-4,1.2355977252308907,3.333354455496305
21.8,80,28.401534470392303,37.49709051216652,37.5,75,49.996120682888694,23.99984482731555,26,22,-5.972083234156839e-4,1.183404920937945,3.333354885234407
21.9,80,27.14404498650746,37.49703103047949,37.5,75,49.99604137397265,23.999841654958907,26,22,-6.117627748154945e-4,1.131009336509472,3.333355325845252
22,80,25.881904510252102,37.49697007029339,37.5,75,49.99596009372452,23.99983840374898,26,22,-6.263710634134726e-4,1.0784199491197044,3.333355777408206
22.1,80,24.615329302899323,37.49690762089514,37.5,75,49.995876827860194,23.999835073114408,26,22,-6.410306863495542e-4,1.0256457691442395,3.333356240002635
22.2,80,23.344536385590594,37.49684367157162,37.5,75,49.99579156209549,23.99983166248382,26,22,-6.557391319698804e-4,0.972695838616336,3.333356713707905
22.3,80,22.069743502150114,37.49677821160974,37.5,75,49.99570428214631,23.999828171285852,26,22,-6.704938802571125e-4,0.9195792296777795,3.3333571986033848
22.4,80,20.791169081775973,37.49671123029638,37.5,75,49.9956149737285,23.99982459894914,26,22,-6.852924032621721e-4,0.8663050430246202,3.33335769476844
22.5,80,19.50903220161286,37.49664271691844,37.5,75,49.99552362255791,23.999820944902318,26,22,-7.001321655373494e-4,0.8128824063479806,3.3333582022824384
22.6,80,18.223552549214773,37.49657266076282,37.5,75,49.99543021435043,23.99981720857402,26,22,-7.150106245706852e-4,0.759320472770282,3.3333587212247484
22.7,80,16.934950384902525,37.49650105111643,37.5,75,49.99533473482191,23.999813389392877,26,22,-7.299252312215678e-4,0.7056284192770937,3.333359251674738
22.8,80,15.643446504023098,37.49642787726615,37.5,75,49.9952371696882,23.999809486787527,26,22,-7.448734301574668e-4,0.6518154451448955,3.333359793711776
22.9,80,14.349262199117979,37.49635312849887,37.5,75,49.99513750466515,23.999805500186607,26,22,-7.598526602917165e-4,0.5978907703650518,3.333360347415231
23,80,13.052619222005198,37.496276794101504,37.5,75,49.995035725468675,23.999801429018746,26,22,-7.748603552222994e-4,0.5438636340641951,3.333360912864473
23.1,80,11.753739745783797,37.49619886336093,37.5,75,49.994931817814575,23.999797272712584,26,22,-7.898939436715251e-4,0.4897432929213792,3.3333614901388695
23.2,80,10.452846326765373,37.496119325564074,37.5,75,49.99482576741877,23.99979303069675,26,22,-8.049508499265536e-4,0.43553901958219976,3.333362079317793
23.3,80,9.150161866340257,37.496038169997796,37.5,75,49.994717559997056,23.999788702399883,26,22,-8.200284942806722e-4,0.3812601010701931,3.333362680480613
23.4,80,7.845909572784551,37.49595538594901,37.5,75,49.99460718126535,23.999784287250613,26,22,-8.351242934752567e-4,0.32691583719577544,3.3333632937066997
23.5,80,6.540312923014356,37.495870962704615,37.5,75,49.99449461693949,23.999779784677578,26,22,-8.502356611423444e-4,0.27251553896298475,3.3333639190754245
23.6,80,5.233595624294381,37.49578924811389,37.5,75,49.99438566415185,23.999775426566075,26,22,-8.653599998660408e-4,0.21806852486216,3.333364524379907
23.7,80,3.925981575906895,37.495707240288645,37.5,75,49.99427632038486,23.999771052815394,26,22,-8.804947238024326e-4,0.16358412616800114,3.3333651318567585
23.8,80,2.617694830787342,37.49562417205469,37.5,75,49.99416556273958,23.999766622509583,26,22,-8.956372412832264e-4,0.10907167856924843,3.3333657471888634
23.9,80,1.308959557134508,37.49554005465913,37.5,75,49.994053406212174,23.99976213624849,26,22,-9.107849578319711e-4,0.05454052209782099,3.3333663702929166
24,80,1.2246467991473532e-14,37.49545489934909,37.5,75,49.99393986579879,23.99975759463195,26,22,-9.259352780793371e-4,5.102746535328636e-16,3.3333670010856142
24.1,80,0,37.49536871737168,37.5,75,49.99382495649557,23.999752998259822,26,22,-9.25935455412125e-4,0,3.33336763948365
24.2,80,0,37.495281519974014,37.5,75,49.993708693298686,23.99974834773195,26,22,-9.259356348343666e-4,0,3.33336828540372
24.3,80,0,37.495193318403196,37.5,75,49.99359109120426,23.99974364364817,26,22,-9.259358163229218e-4,0,3.3333689387625185
24.4,80,0,37.49510412390636,37.5,75,49.99347216520848,23.999738886608338,26,22,-9.259359998546503e-4,0,3.333369599476741
24.5,80,0,37.495013947730605,37.5,75,49.99335193030747,23.9997340772123,26,22,-9.259361854064116e-4,0,3.333370267463082
24.6,80,0,37.49492280112304,37.5,75,49.993230401497385,23.999729216059894,26,22,-9.259363729550657e-4,0,3.3333709426382367
24.7,80,0,37.49483069533079,37.5,75,49.99310759377439,23.999724303750977,26,22,-9.259365624774721e-4,0,3.3333716249188994
24.8,80,0,37.49473764160097,37.5,75,49.99298352213463,23.999719340885385,26,22,-9.259367539504906e-4,0,3.333372314221766
24.9,80,0,37.49464365118069,37.5,75,49.99285820157425,23.99971432806297,26,22,-9.259369473509808e-4,0,3.333373010463531
25,80,0,37.4945501875355,37.5,75,49.99273358338067,23.999709343335226,26,22,-9.259371396676261e-4,0,3.333373702803454
25.1,80,0,37.494457611812265,37.5,75,49.99261014908302,23.99970440596332,26,22,-9.259373301573065e-4,0,3.333374388566303
25.2,80,0,37.49436469021712,37.5,75,49.99248625362283,23.999699450144913,26,22,-9.259375213587536e-4,0,3.333375076891513
25.3,80,0,37.49427146224179,37.5,75,49.992361949655724,23.99969447798623,26,22,-9.259377131907076e-4,0,3.3333757674865474
25.4,80,0,37.494177967378036,37.5,75,49.992237289837384,23.999689491593497,26,22,-9.259379055719084e-4,0,3.3333764600588704
25.5,80,0,37.4940842451176,37.5,75,49.99211232682346,23.999684493072937,26,22,-9.259380984210961e-4,0,3.333377154315946
25.6,80,0,37.493990334952215,37.5,75,49.99198711326962,23.999679484530784,26,22,-9.259382916570099e-4,0,3.3333778499652356
25.7,80,0,37.493896276373654,37.5,75,49.99186170183154,23.999674468073263,26,22,-9.259384851983896e-4,0,3.3333785467142025
25.8,80,0,37.49380210887364,37.5,75,49.99173614516485,23.999669445806592,26,22,-9.259386789639746e-4,0,3.3333792442703087
25.9,80,0,37.49370787194391,37.5,75,49.991610495925215,23.999664419837007,26,22,-9.259388728725043e-4,0,3.3333799423410153
26,80,0,37.49361360507623,37.5,75,49.991484806768305,23.999659392270733,26,22,-9.259390668427175e-4,0,3.333380640633783
26.1,80,0,37.49351934776233,37.5,75,49.99135913034977,23.999654365213992,26,22,-9.259392607933534e-4,0,3.3333813388560722
26.2,80,0,37.49342513949396,37.5,75,49.99123351932528,23.99964934077301,26,22,-9.259394546431511e-4,0,3.333382036715344
26.3,80,0,37.493331019762856,37.5,75,49.991108026350474,23.99964432105402,26,22,-9.259396483108489e-4,0,3.333382733919056
26.4,80,0,37.4932368729516,37.5,75,49.990982497268796,23.999639299890752,26,22,-9.259398420343501e-4,0,3.3333834313236603
26.5,80,0,37.49314206579009,37.5,75,49.99085608772012,23.999634243508805,26,22,-9.25940037116719e-4,0,3.3333841336201884
26.6,80,0,37.49304727130273,37.5,75,49.99072969507031,23.999629187802814,26,22,-9.259402321730906e-4,0,3.3333848358231264
26.7,80,0,37.49295251645076,37.5,75,49.99060335526767,23.999624134210706,26,22,-9.25940427147988e-4,0,3.333385537732757
26.8,80,0,37.492857828195426,37.5,75,49.99047710426056,23.999619084170423,26,22,-9.259406219859327e-4,0,3.3333862391493576
26.9,80,0,37.492763233497996,37.5,75,49.99035097799733,23.999614039119894,26,22,-9.259408166314473e-4,0,3.3333869398732103
27,80,0,37.4926687593197,37.5,75,49.990225012426265,23.99960900049705,26,22,-9.25941011029054e-4,0,3.3333876397045943
27.1,80,0,37.492574432621794,37.5,75,49.99009924349572,23.99960396973983,26,22,-9.259412051232745e-4,0,3.3333883384437883
27.2,80,0,37.49248028036553,37.5,75,49.989973707154036,23.999598948286163,26,22,-9.25941398858631e-4,0,3.333389035891072
27.3,80,0,37.492386329512144,37.5,75,49.98984843934953,23.99959393757398,26,22,-9.259415921796457e-4,0,3.3333897318467245
27.4,80,0,37.4922926070229,37.5,75,49.98972347603053,23.99958893904122,26,22,-9.259417850308396e-4,0,3.3333904261110225
27.5,80,0,37.49219913985903,37.5,75,49.98959885314538,23.999583954125814,26,22,-9.259419773567349e-4,0,3.3333911184842457
27.6,80,0,37.492105954981795,37.5,75,49.98947460664239,23.999578984265696,26,22,-9.259421691018529e-4,0,3.3333918087666703
27.7,80,0,37.492013079352446,37.5,75,49.989350772469926,23.999574030898795,26,22,-9.259423602107153e-4,0,3.333392496758575
27.8,80,0,37.491920539932224,37.5,75,49.989227386576296,23.999569095463052,26,22,-9.259425506278434e-4,0,3.3333931822602363
27.9,80,0,37.49182704883617,37.5,75,49.98910273178156,23.99956410927126,26,22,-9.259427430033017e-4,0,3.333393874811886
28,80,0,37.49173341534059,37.5,75,49.98897788712079,23.999559115484832,26,22,-9.259429356718537e-4,0,3.333394568418673
28.1,80,0,37.49163986200645,37.5,75,49.988853149341935,23.999554125973678,26,22,-9.259431281755387e-4,0,3.333395261431939
28.2,80,0,37.491546394967834,37.5,75,49.988728526623774,23.99954914106495,26,22,-9.259433205017342e-4,0,3.333395953806243
28.3,80,0,37.4914530203588,37.5,75,49.98860402714506,23.9995441610858,26,22,-9.259435126378181e-4,0,3.333396645496145
28.4,80,0,37.49135974431342,37.5,75,49.98847965908456,23.999539186363382,26,22,-9.259437045711679e-4,0,3.3333973364562044
28.5,80,0,37.491266572965756,37.5,75,49.988355430621006,23.99953421722484,26,22,-9.259438962891616e-4,0,3.3333980266409817
28.6,80,0,37.49117351244988,37.5,75,49.98823134993317,23.999529253997327,26,22,-9.259440877791768e-4,0,3.3333987160050365
28.7,80,0,37.49108056889987,37.5,75,49.98810742519982,23.999524297007994,26,22,-9.259442790285911e-4,0,3.333399404502928
28.8,80,0,37.49098774844978,37.5,75,49.98798366459971,23.999519346583988,26,22,-9.259444700247825e-4,0,3.333400092089217
28.9,80,0,37.49089505723369,37.5,75,49.98786007631159,23.999514403052462,26,22,-9.259446607551281e-4,0,3.333400778718461
29,80,0,37.49080250138567,37.5,75,49.98773666851423,23.99950946674057,26,22,-9.259448512070058e-4,0,3.3334014643452208
29.1,80,0,37.49071008703978,37.5,75,49.98761344938637,23.999504537975454,26,22,-9.259450413677932e-4,0,3.3334021489240553
29.2,80,0,37.49061782033009,37.5,75,49.987490427106785,23.999499617084272,26,22,-9.259452312248678e-4,0,3.333402832409524
29.3,80,0,37.490525297942426,37.5,75,49.98736706392323,23.99949468255693,26,22,-9.259454216081289e-4,0,3.333403517789264
29.4,80,0,37.49043244254669,37.5,75,49.98724325672892,23.999489730269158,26,22,-9.25945612676699e-4,0,3.3334042056361164
29.5,80,0,37.490339608333,37.5,75,49.987119477777334,23.999484779111093,26,22,-9.259458037017619e-4,0,3.333404893326343
29.6,80,0,37.490246795301346,37.5,75,49.98699572706846,23.999479829082738,26,22,-9.259459946833172e-4,0,3.333405580859942
29.7,80,0,37.49015400345173,37.5,75,49.986872004602304,23.999474880184092,26,22,-9.259461856213649e-4,0,3.3334062682369137
29.8,80,0,37.49006123278415,37.5,75,49.986748310378864,23.999469932415156,26,22,-9.259463765159048e-4,0,3.3334069554572574
29.9,80,0,37.48996848329862,37.5,75,49.98662464439816,23.999464985775926,26,22,-9.259465673669374e-4,0,3.3334076425209744
30,80,0,37.489875754995126,37.5,75,49.98650100666017,23.999460040266406,26,22,-9.259467581744621e-4,0,3.3334083294280634
30.1,80,0,37.48978304787367,37.5,75,49.986377397164894,23.999455095886596,26,22,-9.259469489384789e-4,0,3.333409016178524
30.2,80,0,37.48969036193426,37.5,75,49.98625381591235,23.999450152636495,26,22,-9.259471396589879e-4,0,3.3334097027723564
30.3,80,0,37.489597697176876,37.5,75,49.9861302629025,23.9994452105161,26,22,-9.259473303359891e-4,0,3.333410389209561
30.4,80,0,37.48950505360154,37.5,75,49.98600673813539,23.999440269525415,26,22,-9.259475209694823e-4,0,3.3334110754901363
30.5,80,0,37.489412431208244,37.5,75,49.98588324161099,23.99943532966444,26,22,-9.259477115594675e-4,0,3.333411761614083
30.6,80,0,37.489319829996994,37.5,75,49.98575977332933,23.999430390933174,26,22,-9.259479021059445e-4,0,3.3334124475814004
30.7,80,0,37.48922724559672,37.5,75,49.985636327462295,23.999425453098493,26,22,-9.25948092617908e-4,0,3.333413133424469
30.8,80,0,37.48913465024479,37.5,75,49.98551286699306,23.999420514679723,26,22,-9.259482831524852e-4,0,3.3334138193489466
30.9,80,0,37.48904205489286,37.5,75,49.985389406523815,23.99941557626095,26,22,-9.259484736871408e-4,0,3.333414505273707
31,80,0,37.48894945954093,37.5,75,49.98526594605458,23.999410637842182,26,22,-9.259486642218749e-4,0,3.3334151911987497
31.1,80,0,37.488856864188996,37.5,75,49.98514248558533,23.999405699423413,26,22,-9.259488547566873e-4,0,3.3334158771240743
31.2,80,0,37.488764268837066,37.5,75,49.98501902511609,23.999400761004644,26,22,-9.259490452915781e-4,0,3.3334165630496813
31.3,80,0,37.488671673485136,37.5,75,49.98489556464685,23.999395822585875,26,22,-9.259492358265473e-4,0,3.3334172489755702
31.4,80,0,37.488579078133206,37.5,75,49.98477210417761,23.999390884167106,26,22,-9.259494263615949e-4,0,3.3334179349017417
31.5,80,0,37.488486482781276,37.5,75,49.98464864370837,23.999385945748333,26,22,-9.259496168967211e-4,0,3.333418620828196
31.6,80,0,37.488393887429346,37.5,75,49.98452518323913,23.999381007329564,26,22,-9.259498074319256e-4,0,3.3334193067549323
31.7,80,0,37.488301292077416,37.5,75,49.98440172276989,23.999376068910795,26,22,-9.259499979672085e-4,0,3.3334199926819505
31.8,80,0,37.48820869672548,37.5,75,49.98427826230064,23.999371130492026,26,22,-9.259501885025698e-4,0,3.3334206786092513
31.9,80,0,37.48811610137355,37.5,75,49.9841548018314,23.999366192073257,26,22,-9.259503790380095e-4,0,3.333421364536834
32,80,0,37.48802350602162,37.5,75,49.98403134136216,23.999361253654488,26,22,-9.259505695735276e-4,0,3.333422050464699
32.1,80,0,37.48793091066969,37.5,75,49.98390788089292,23.999356315235715,26,22,-9.259507601091242e-4,0,3.3334227363928473
32.2,80,0,37.48783831531776,37.5,75,49.983784420423675,23.999351376816946,26,22,-9.259509506447992e-4,0,3.3334234223212773
32.3,80,0,37.48774571996583,37.5,75,49.98366095995444,23.999346438398177,26,22,-9.259511411805527e-4,0,3.3334241082499894
32.4,80,0,37.4876531246139,37.5,75,49.983537499485195,23.99934149997941,26,22,-9.259513317163844e-4,0,3.333424794178984
32.5,80,0,37.48756052926197,37.5,75,49.98341403901596,23.99933656156064,26,22,-9.259515222522945e-4,0,3.3334254801082603
32.6,80,0,37.48746793391003,37.5,75,49.98329057854671,23.999331623141867,26,22,-9.259517127882832e-4,0,3.3334261660378197
32.7,80,0,37.4873753385581,37.5,75,49.98316711807747,23.999326684723098,26,22,-9.259519033243503e-4,0,3.333426851967661
32.8,80,0,37.48728274320617,37.5,75,49.98304365760823,23.99932174630433,26,22,-9.259520938604957e-4,0,3.3334275378977845
32.9,80,0,37.48719014785424,37.5,75,49.982920197138995,23.99931680788556,26,22,-9.259522843967197e-4,0,3.3334282238281907
33,80,0,37.48709755250231,37.5,75,49.98279673666975,23.99931186946679,26,22,-9.259524749330218e-4,0,3.3334289097588785
33.1,80,0,37.48700495715038,37.5,75,49.982673276200515,23.99930693104802,26,22,-9.259526654694025e-4,0,3.333429595689849
33.2,80,0,37.48691236179845,37.5,75,49.98254981573127,23.99930199262925,26,22,-9.259528560058617e-4,0,3.3334302816211023
33.3,80,0,37.48681976644652,37.5,75,49.982426355262035,23.99929705421048,26,22,-9.259530465423993e-4,0,3.3334309675526375
33.4,80,0,37.486727171094586,37.5,75,49.98230289479278,23.99929211579171,26,22,-9.259532370790151e-4,0,3.3334316534844546
33.5,80,0,37.486634575742656,37.5,75,49.98217943432354,23.999287177372942,26,22,-9.259534276157095e-4,0,3.333432339416554
33.6,80,0,37.486541979824075,37.5,75,49.98205597309877,23.99928223892395,26,22,-9.259536181536484e-4,0,3.333433025353134
33.7,80,0,37.48644938337983,37.5,75,49.981932511173106,23.999277300446924,26,22,-9.259538086927472e-4,0,3.33343371129389
33.8,80,0,37.48635678693558,37.5,75,49.98180904924744,23.999272361969897,26,22,-9.259539992319246e-4,0,3.3334343972349285
33.9,80,0,37.48626419049134,37.5,75,49.98168558732179,23.99926742349287,26,22,-9.259541897711803e-4,0,3.333435083176249
34,80,0,37.48617159404709,37.5,75,49.981562125396124,23.999262485015844,26,22,-9.259543803105144e-4,0,3.3334357691178518
34.1,80,0,37.486078997602846,37.5,75,49.98143866347046,23.999257546538818,26,22,-9.25954570849927e-4,0,3.3334364550597373
34.2,80,0,37.4859864011586,37.5,75,49.981315201544795,23.99925260806179,26,22,-9.25954761389418e-4,0,3.333437141001905
34.3,80,0,37.48589380471435,37.5,75,49.981191739619135,23.999247669584765,26,22,-9.259549519289873e-4,0,3.3334378269443543
34.4,80,0,37.485801208270104,37.5,75,49.98106827769347,23.99924273110774,26,22,-9.259551424686352e-4,0,3.3334385128870867
34.5,80,0,37.48570861182586,37.5,75,49.980944815767806,23.999237792630712,26,22,-9.259553330083615e-4,0,3.333439198830101
34.6,80,0,37.485616015381616,37.5,75,49.98082135384215,23.999232854153686,26,22,-9.25955523548166e-4,0,3.3334398847733975
34.7,80,0,37.48552341893737,37.5,75,49.98069789191649,23.99922791567666,26,22,-9.259557140880491e-4,0,3.3334405707169767
34.8,80,0,37.48543082249312,37.5,75,49.980574429990824,23.999222977199633,26,22,-9.259559046280105e-4,0,3.333441256660838
34.9,80,0,37.485338226048874,37.5,75,49.98045096806516,23.999218038722606,26,22,-9.259560951680504e-4,0,3.3334419426049817
35,80,0,37.48524562960463,37.5,75,49.9803275061395,23.99921310024558,26,22,-9.259562857081687e-4,0,3.3334426285494074
35.1,80,0,37.48515303316038,37.5,75,49.980204044213835,23.999208161768554,26,22,-9.259564762483654e-4,0,3.3334433144941156
35.2,80,0,37.48506043671613,37.5,75,49.98008058228818,23.999203223291527,26,22,-9.259566667886406e-4,0,3.333444000439106
35.3,80,0,37.484967840271885,37.5,75,49.97995712036251,23.9991982848145,26,22,-9.259568573289942e-4,0,3.333444686384379
35.4,80,0,37.484875243827645,37.5,75,49.97983365843686,23.999193346337474,26,22,-9.259570478694261e-4,0,3.333445372329934
35.5,80,0,37.4847826473834,37.5,75,49.97971019651119,23.999188407860448,26,22,-9.259572384099366e-4,0,3.3334460582757717
35.6,80,0,37.48469005093915,37.5,75,49.97958673458554,23.99918346938342,26,22,-9.259574289505253e-4,0,3.333446744221891
35.7,80,0,37.4845974544949,37.5,75,49.97946327265987,23.999178530906395,26,22,-9.259576194911926e-4,0,3.3334474301682935
35.8,80,0,37.484504858050656,37.5,75,49.97933981073421,23.99917359242937,26,22,-9.259578100319383e-4,0,3.333448116114978
35.9,80,0,37.48441226160641,37.5,75,49.97921634880855,23.999168653952342,26,22,-9.259580005727623e-4,0,3.333448802061944
36,80,0,37.48431966516216,37.5,75,49.97909288688288,23.999163715475316,26,22,-9.259581911136649e-4,0,3.3334494880091934
36.1,80,0,37.484227068717914,37.5,75,49.97896942495722,23.99915877699829,26,22,-9.259583816546458e-4,0,3.3334501739567246
36.2,80,0,37.484134472273674,37.5,75,49.97884596303157,23.999153838521263,26,22,-9.25958572195705e-4,0,3.3334508599045383
36.3,80,0,37.484041875829426,37.5,75,49.978722501105906,23.999148900044236,26,22,-9.259587627368427e-4,0,3.333451545852634
36.4,80,0,37.48394927938518,37.5,75,49.97859903918024,23.99914396156721,26,22,-9.259589532780589e-4,0,3.333452231801012
36.5,80,0,37.48385668294093,37.5,75,49.97847557725458,23.999139023090184,26,22,-9.259591438193535e-4,0,3.3334529177496726
36.6,80,0,37.483764086496684,37.5,75,49.97835211532891,23.999134084613157,26,22,-9.259593343607266e-4,0,3.3334536036986155
36.7,80,0,37.48367149005244,37.5,75,49.97822865340325,23.99912914613613,26,22,-9.259595249021779e-4,0,3.3334542896478405
36.8,80,0,37.48357889360819,37.5,75,49.97810519147758,23.999124207659104,26,22,-9.259597154437077e-4,0,3.333454975597348
36.9,80,0,37.48348629716394,37.5,75,49.97798172955192,23.999119269182078,26,22,-9.259599059853159e-4,0,3.3334556615471373
37,80,0,37.4833937007197,37.5,75,49.97785826762627,23.99911433070505,26,22,-9.259600965270027e-4,0,3.3334563474972096
37.1,80,0,37.483301104275455,37.5,75,49.97773480570061,23.999109392228025,26,22,-9.259602870687677e-4,0,3.333457033447564
37.2,80,0,37.48320850783121,37.5,75,49.97761134377494,23.999104453751,26,22,-9.259604776106113e-4,0,3.3334577193982007
37.3,80,0,37.48311591138696,37.5,75,49.97748788184928,23.999099515273972,26,22,-9.259606681525332e-4,0,3.3334584053491194
37.4,80,0,37.48302331494271,37.5,75,49.97736441992362,23.999094576796946,26,22,-9.259608586945335e-4,0,3.3334590913003206
37.5,80,0,37.482930718498466,37.5,75,49.97724095799796,23.99908963831992,26,22,-9.259610492366123e-4,0,3.333459777251804
37.6,80,0,37.48283812205422,37.5,75,49.977117496072296,23.999084699842893,26,22,-9.259612397787694e-4,0,3.33346046320357
37.7,80,0,37.48274552560997,37.5,75,49.97699403414663,23.999079761365866,26,22,-9.259614303210051e-4,0,3.3334611491556183
37.8,80,0,37.48265292916573,37.5,75,49.976870572220975,23.99907482288884,26,22,-9.259616208633191e-4,0,3.333461835107949
37.9,80,0,37.482560332721484,37.5,75,49.976747110295314,23.999069884411814,26,22,-9.259618114057115e-4,0,3.3334625210605613
38,80,0,37.482467736277236,37.5,75,49.97662364836965,23.999064945934787,26,22,-9.259620019481824e-4,0,3.3334632070134567
38.1,80,0,37.48237513983299,37.5,75,49.976500186443985,23.99906000745776,26,22,-9.259621924907317e-4,0,3.333463892966634
38.2,80,0,37.48228254338874,37.5,75,49.976376724518325,23.999055068980734,26,22,-9.259623830333593e-4,0,3.3334645789200934
